Date,LD12TRUU Index,SPX Index,RIY Index,RTY Index,RAG Index,RAV Index,LBUSTRUU Index,HYG Equity,MTUM Equity,CL1 Comdty,XAU Curncy,GSG Equity,MXEA Index,MXEF Index,DXY Index,PVOLAUS Index,TY1 Comdty,S5COND Index,S5CONS Index,S5ENRS Index,S5FINL Index,S5HLTH Index,S5INDU Index,S5INFT Index,S5MATR Index,S5RLST Index,S5TELS Index,S5UTIL Index,HTUSHFHI Equity,GSCBMSAL Equity,MXCXDRN Index,PLEVERUS Index,PPROFTUS Index,PEARNVUS Index,PDIVYUS Index,S5SFTW Index,S5TECH Index,S5SSEQX Index,S15INCR Index,BBG000BBJQV0 FIGI,BBG011WXCRR6 FIGI,BBG000H4FSM0 FIGI,BBG001M8HHB7 FIGI,BBG000N9MNX3 FIGI,BBG0024QY1Y6 FIGI,BBG000JW9B77 FIGI,BBG00BLYKS03 FIGI,BBG00KHY5S69 FIGI,BBG00LPWLFD4 FIGI,BBG000Q8RVM1 FIGI,BBG000BLZRJ2 FIGI,BBG000KKFC45 FIGI,BBG000BNGBW9 FIGI,BBG000BB6WG8 FIGI,BBG000D25424 FIGI,BBG00YC53854 FIGI
6/16/2023,210.9,4409.59,2414.601,1875.467,2164.014,2022.834,2094.12,74.93,142.54,70.076365,1957.98,20.03,2170.84,1030.03,102.243,1122.72,113.534435,1298.652,777.99,616.43,556.4,1536.25,888.91,3060.37,512.1,234.88,216.92,339.29,56.7,155.09,1245.23,984.54,1146.83,953.9,946.73,3791.65,3398.8,2798.7,8780.81,426.92,4.91,4409.59,16.78,260.54,21.2,13.54,155.14,868.11,5.93,28.91,88.09,15083.92,4.28,75.48,5.08,15.12
6/19/2023,210.9,4409.59,2414.601,1875.467,2164.014,2022.834,2094.12,74.93,142.54,70.076365,1950.48,20.03,2152.71,1023.42,102.522,1122.72,113.534435,1298.652,777.99,616.43,556.4,1536.25,888.91,3060.37,512.1,234.88,216.92,339.29,56.97,155.09,1245.23,984.54,1146.83,953.9,946.73,3791.65,3398.8,2798.7,8780.81,426.92,4.91,4409.59,16.78,260.54,21.2,14.19,155.14,868.11,5.93,28.91,88.09,15083.92,4.28,75.48,5.08,15.12
6/20/2023,211.02,4388.71,2402.286,1866.699,2159.244,2005.898,2098.33,74.73,141.92,68.826744,1936.42,19.84,2140.81,1013.24,102.54,1123.76,113.8027,1308.392,772.16,602.31,552.58,1533.99,882.17,3046.87,505.67,232.28,216.29,335.33,56.29,154.82,1249.37,983.79,1147.69,954.92,945.13,3750.8,3391,2806.85,8780.81,438.08,5.32,4388.71,16.51,274.45,21.4,13.88,152.08,868.03,5.9,27.67,86.73,15070.15,4.2,74.08,4.85,14.68
6/21/2023,211.05,4365.69,2389.316,1863.015,2141.458,2002.456,2099.97,74.54,141.55,70.122261,1932.55,20.17,2138.78,1004.27,102.071,1120.91,113.597562,1293.073,775.15,607.85,551.54,1534.94,887.17,3003.82,507.46,231.24,213.36,338.15,56.16,152.7,1234.23,984.74,1150.8,954.87,945.06,3697.74,3369.79,2740.44,8780.81,430.45,6.77,4365.69,16.11,259.46,20.65,13.2,143.85,847.66,5.46,27.5,86.34,14867.45,4.12,73.46,4.78,14.42
6/22/2023,211.08,4381.89,2396.829,1848.178,2158.983,1994.538,2089.69,74.32,141.95,67.202514,1914.01,19.7,2127.43,1001.14,102.386,1119.53,113.018007,1312.906,779.13,599.93,547.44,1544.88,880.85,3031.52,505.99,227.92,215.81,335.59,55.92,150.93,1237.27,985.02,1151.38,954.05,943.6,3737.5,3416.14,2743.85,8780.81,430.25,6.84,4381.89,16.86,264.61,19.8,12.91,145.8,842.43,5.24,27.44,84.5,15042.32,4.07,73.06,4.7,13.63
6/23/2023,211.11,4348.33,2377.852,1821.635,2139.253,1980.055,2097.07,74.19,140.86,66.864133,1921.2,19.53,2097.68,991.91,102.903,1118.09,113.362572,1298.396,774.52,595.17,545.15,1539.92,874.25,2998.1,502.04,225.41,215.28,330.51,55.2,147.19,1234.06,984.42,1153.13,953.75,942.4,3691.06,3402.66,2695.36,8780.81,422.09,7,4348.33,16.3,256.6,20.35,13.44,143.65,822.15,5.09,26.87,83.58,14891.48,3.98,72.9,4.58,13.79
6/26/2023,211.19,4328.82,2368.727,1823.26,2115.852,1989.191,2100.53,74.23,140.02,67.067162,1923.26,19.6,2098.31,989.27,102.692,1117.46,113.519265,1282.197,774.79,605.37,544.08,1530.7,881.18,2967.11,507.06,230.4,211.23,333.75,55.27,146.26,1225.84,985.47,1154.44,951.26,944.01,3640.65,3383.63,2665.41,8780.81,406.32,6.65,4328.82,16.19,241.05,20.25,14.25,141.81,821.63,4.86,27.01,83.59,14689.02,4.02,73.64,4.61,13.12
6/27/2023,211.22,4378.41,2397.381,1849.93,2148.229,2006.833,2096.18,74.48,142.12,65.4526,1913.69,19.23,2103.75,995.02,102.492,1121.19,113.111943,1308.582,777.41,606.74,547.93,1527.64,892.24,3027.7,514.15,232.96,213.6,333.89,56.53,152.55,1245.17,986.48,1154.09,952.85,942.26,3701.8,3435.07,2752.74,8780.81,418.76,6,4378.41,16.62,250.21,19.5,13.74,144.28,848.4,5.08,27.6,84.43,14945.91,4.12,73.89,4.57,16.43
6/28/2023,211.25,4376.86,2397.79,1858.709,2152.215,2004.495,2101.86,74.91,141.9,67.250855,1907.32,19.26,2113.77,992.06,102.905,1124.34,113.534905,1311.836,772.81,612.9,546.94,1522.26,891.9,3026.94,510.66,233.45,215.31,328.95,57.78,155.62,1250.5,987.14,1150.74,955.05,941.43,3711.71,3452.97,2720.72,8780.81,411.17,6.06,4376.86,16.62,256.24,18.4,13.43,145.09,847.94,5.23,27.37,83.99,14964.57,4.14,73.94,3.96,17.19
6/29/2023,211.27,4396.44,2408.355,1881.591,2156.321,2020.693,2085.33,74.71,142.45,67.540896,1908.2,19.32,2113.59,987.07,103.342,1124.93,112.407074,1312.578,771.64,619.71,556.09,1532.09,900.26,3030.78,517.14,235.47,213.95,328.8,57.77,155.84,1250.1,988.11,1152.86,954.39,941.04,3713.84,3464.7,2719.76,8780.81,408.22,6.09,4396.44,16.56,257.5,19.04,13.54,143.99,862.57,5.45,26.94,85.24,14939.95,4.15,74.62,3.89,17.92
6/30/2023,211.3,4450.38,2436.931,1888.734,2187.381,2037.141,2091.6,75.07,144.25,68.295002,1919.35,19.49,2131.72,989.48,102.912,1124.81,112.548028,1330.54,778.82,623.56,561.11,1548.62,908.09,3085.84,521.93,236.67,216.08,332.8,57.65,156.89,1254.35,988.62,1153.72,954.09,940.43,3763.08,3537.77,2779.97,8780.81,423.02,6.01,4450.38,16.49,261.77,18.49,13.59,146.87,867.43,5.64,27.19,85.4,15179.21,4.16,75.56,3.99,18.04
7/3/2023,211.39,4455.59,2440.559,1896.781,2187.214,2044.354,2087.24,74.55,143.75,67.473219,1921.64,19.46,2138.03,1005.11,102.988,1126.84,112.219103,1344.836,784.19,625.5,564.14,1535.95,908.72,3076.34,523.53,238.68,216.36,335.02,58.47,160.49,1258.73,988.52,1151.95,957.41,940.69,3740.09,3514.4,2797.06,8780.81,424.13,6.08,4455.59,16.85,279.82,18.35,13.57,145.96,876.44,5.72,27.71,86.41,15208.69,4.24,76.73,4.07,18.82
7/4/2023,211.39,4455.59,2440.559,1896.781,2187.214,2044.354,2087.24,74.55,143.75,67.473219,1925.48,19.46,2136.2,1008.05,103.039,1126.84,112.219103,1344.836,784.19,625.5,564.14,1535.95,908.72,3076.34,523.53,238.68,216.36,335.02,58.33,160.49,1258.73,988.52,1151.95,957.41,940.69,3740.09,3514.4,2797.06,8780.81,424.13,6.08,4455.59,16.85,279.82,18.35,13.7,145.96,876.44,5.72,27.71,86.41,15208.69,4.24,76.73,4.07,18.82
7/5/2023,211.46,4446.82,2434.852,1872.907,2185.906,2033.235,2079,74.32,143.37,69.406826,1915.3,19.71,2120.88,1001.12,103.373,1126.74,111.639548,1345.966,783.46,622.11,562.76,1535.16,903.24,3059.1,510.6,239.79,218.97,338.7,57.78,159.73,1255.86,988.46,1152.55,957.04,939.79,3743.24,3494.28,2754.07,8780.81,423.17,5.94,4446.82,16.36,282.48,18.8,14.18,145.08,861.86,5.96,27.39,85.92,15203.78,4.18,77.42,3.94,19.26
7/6/2023,211.48,4411.59,2414.013,1842.233,2170.156,2010.968,2065.08,73.78,141.91,69.416494,1910.9,19.69,2076.87,984.69,103.166,1123.51,110.887662,1323.819,780.76,606.87,557.65,1521.86,896.56,3054.18,506.98,238.35,216.64,334.61,56.77,156.54,1258.49,988.28,1155.58,954.68,939.58,3747.97,3498.82,2727.06,8780.81,421.03,5.82,4411.59,16.08,276.54,20.26,15.44,143.61,848,5.76,26.6,83.33,15089.45,4.14,77.04,3.93,18.63
7/7/2023,211.51,4398.95,2409.687,1864.664,2162.469,2014.473,2064.52,73.85,141.36,71.40811,1925.05,19.9,2087.72,980.66,102.272,1127.33,110.950319,1326.166,770.3,619.4,558.53,1504.14,898.61,3040.87,511.46,237.16,215.39,332.14,57.84,159.41,1265.84,990.91,1152.04,957.1,937.56,3716.88,3481.87,2733.86,8780.81,425.03,5.4,4398.95,16.66,274.43,19.66,14.83,144.05,846.75,6,27.18,83.36,15036.85,4.15,78.01,3.94,18.74
7/10/2023,211.6,4409.53,2417.792,1895.252,2165.854,2028.273,2071.55,74.22,142.91,70.566991,1925.35,19.9,2090.63,981.88,101.972,1129.67,111.420198,1327.596,770.56,624.08,561,1516.29,911.11,3040.34,511.42,237.98,213.41,330.75,59.45,167,1261.95,991.66,1152.66,959.27,937.33,3706.71,3458.62,2767.07,8780.81,421.8,5.72,4409.53,16.67,269.61,19.38,15.07,149.95,877.73,7.03,27.16,83.4,15045.64,4.17,78.54,4.11,19.8
7/11/2023,211.63,4439.26,2436.513,1913.361,2176.969,2050.233,2074.85,74.62,143.29,72.345909,1932.23,20.16,2107.58,994.89,101.732,1129.63,111.545512,1338.987,771.61,637.81,567.7,1516.35,922.06,3046.22,516.39,240.76,215.66,334.86,60.39,169.8,1265.72,991.6,1149.7,960.14,939.14,3723.71,3457.71,2768.76,8780.81,424.05,5.41,4439.26,17.37,269.79,19.16,14.84,150.79,882.05,6.74,27.34,84.96,15119.06,4.2,80.47,4.24,20.03
7/12/2023,211.66,4472.16,2454.064,1933.376,2198.875,2059.357,2092,75.2,144.91,73.235368,1957.35,20.27,2153.52,1005.55,100.521,1131.7,112.548028,1351.808,773.42,643.57,571.29,1512.18,920.19,3084.39,523.07,241.82,218.91,339.77,61.04,171.61,1274.5,990.97,1149.76,960.19,938.09,3763.76,3477.97,2834.25,8780.81,439.02,5.42,4472.16,17.5,271.99,17.52,13.54,146.13,889.95,6.83,28.16,85.77,15307.23,4.28,78.73,4.38,20.04
7/13/2023,211.69,4510.04,2475.984,1950.891,2227.28,2068.747,2104.4,75.65,145.62,74.337524,1960.51,20.53,2185.31,1020.53,99.77,1134.53,113.331294,1366.415,776.83,640.65,573.39,1511.97,921.59,3130.5,527.19,243.44,223.99,341.06,60.81,174.58,1288.52,991.21,1147.18,960.15,938.23,3822.19,3495.83,2908.38,8780.81,459.77,5.3,4510.04,17.4,277.9,17.67,13.61,150.75,890.36,6.66,28.8,86.21,15571.98,4.35,79.17,4.44,20.77
7/14/2023,211.72,4505.42,2471.497,1931.09,2232.559,2053.383,2095.69,75.1,145.49,72.916323,1955.21,20.38,2188.99,1028.49,99.914,1131.06,112.845675,1370.103,779.52,623.02,569.49,1534.69,918.53,3125.78,524.15,243.4,222.63,339.66,59.68,170.76,1280.88,989.22,1151.4,958.46,938.12,3841.91,3485.88,2879.4,8780.81,454.69,5.31,4505.42,17.22,281.38,17.35,13.34,149.4,888.58,6.17,28.29,85.78,15565.6,3.98,78.2,4.31,20.55
7/17/2023,211.81,4522.79,2482.225,1951.269,2249.758,2056.017,2098.28,75.24,146.37,71.688483,1955.04,20.14,2175.3,1027.76,99.842,1133.66,113.002368,1374.46,777.21,622.26,575.21,1528.05,922.4,3167.43,524.56,241.37,221.18,335.66,58.93,174.62,1295.44,988.67,1152.35,958.21,937.39,3859.49,3540.53,2948.19,8780.81,464.61,5.32,4522.79,17.54,290.38,17.27,13.48,152.73,910.35,6.85,28.15,86.37,15713.28,3.85,79.56,4.44,21.41
7/18/2023,211.84,4554.98,2500.307,1976.067,2267.814,2070.585,2100.08,75.45,147.4,73.235368,1978.72,20.46,2188.44,1022.12,99.941,1135.78,113.033647,1378.251,776.21,628.35,581.68,1538.75,927.62,3207.29,528.63,239.4,222.03,333.06,60.28,175.58,1300.83,989.47,1151.19,956.6,937.76,3962.59,3539.43,2968.43,8780.81,474.94,5.18,4554.98,17.95,293.34,16.93,13.3,152.95,903.43,6.55,27.52,91.94,15841.35,3.88,80.75,4.6,22.21
7/19/2023,211.87,4565.72,2506.718,1984.886,2267.925,2082.239,2106.64,75.51,146.97,72.848647,1976.64,20.57,2187.35,1019.59,100.281,1137.8,113.284276,1385.453,783.42,631.64,584.28,1546.36,927.15,3198.51,525.9,242.07,222.54,336.45,61.99,181.2,1293.94,991.84,1149.4,957.79,938.25,3932.54,3566.75,2945.22,8780.81,470.77,5.17,4565.72,17.76,291.26,17.43,13.76,157.61,901.37,6.73,27.7,93.16,15826.35,3.94,81,4.61,21.26
7/20/2023,211.9,4534.87,2488.39,1967.16,2226.764,2091.949,2094.69,75.18,145.67,73.119352,1969.53,20.68,2181.93,1018.06,100.88,1133.36,112.422714,1338.34,789.64,639.8,588.34,1571.85,930.92,3133.23,527.18,241.11,217.01,342.67,60.59,177.52,1257.21,993.43,1152.52,955.56,938.4,3848.58,3532.42,2850.72,8780.81,455.2,5.42,4534.87,17.44,262.9,17.43,13.99,148.07,888.34,6.35,27.6,93.8,15466.09,3.93,82.63,4.49,21.07
7/21/2023,211.93,4536.34,2488.861,1960.255,2222.044,2096.743,2095.9,75.37,145.36,74.49185,1961.94,20.86,2176.58,1014.58,101.071,1131.77,112.51675,1338.827,792.31,645,586.32,1587.77,926.65,3123.42,527.18,242.17,215.92,347.8,60.73,176.43,1243.05,992.91,1154.16,956.74,937.55,3837.94,3515.53,2846.06,8780.81,443.09,5.35,4536.34,17.45,260.02,17.08,13.6,150.9,896.75,6.15,27.62,94.01,15425.67,3.94,82.14,4.42,19.48
7/24/2023,212.02,4554.64,2497.593,1965.678,2227.815,2106.007,2093.34,75.24,145.25,76.105985,1954.73,21.3,2177.92,1013.45,101.346,1132.76,112.344417,1345.844,795.36,655.7,592.27,1584.08,928.85,3131.47,528.81,244.58,216.92,346.82,60.22,175.38,1246.09,992.57,1154.88,956.94,938.25,3842.42,3529.5,2854.66,8780.81,446.12,5.02,4554.64,17.38,269.06,16.64,13.91,149.74,901.59,6.15,28.21,94.67,15448.02,3.96,83.11,4.45,18.92
7/25/2023,212.05,4567.46,2504.249,1966.112,2240.014,2104.571,2091.26,75.19,146.33,76.966213,1964.96,21.37,2183.41,1032.26,101.349,1131.79,111.890177,1342.7963,794.95,659.42,587.92,1583.09,927.64,3168.67,538.13,242.76,217.84,347.57,59.99,174.55,1249.86,991.86,1156.13,957.66,937.84,3889.96,3548.73,2909.2,8780.81,456.79,4.72,4567.46,17.28,265.28,16.62,13.86,150.94,917.99,5.74,28.56,94.42,15561.42,3.97,86.05,4.47,19.02
7/26/2023,212.08,4566.75,2504.882,1980.355,2235.685,2111.85,2096.98,75.49,145.48,76.144647,1972.07,21.25,2181.78,1031.88,100.887,1134.87,112.422714,1341.957,796.63,658.83,591.76,1581.85,933.79,3127.59,536.6,243.59,223.61,347.41,60.21,176.12,1249.77,991.55,1154.6,957.75,939.02,3791.33,3559.5,2869.89,8780.81,454.52,4.7,4566.75,17.69,264.35,15.97,13.19,154.63,893.09,5.82,28.97,93.54,15499.26,3.96,86.9,4.46,19.6
7/27/2023,212.11,4537.41,2487.005,1954.896,2222.026,2093.01,2080.21,74.89,145.12,77.410825,1946,21.35,2192.76,1035.15,101.773,1132.91,111.294883,1330.337,790.16,655.25,584.11,1569.73,926.15,3117.01,533.01,238.42,225.52,341.41,58.91,170.83,1252.5,991.39,1155.43,957.42,940.4,3741.26,3537.23,2913.29,8780.81,459,4.48,4537.41,17.41,255.71,17.15,14.41,152.85,893.53,5.64,28.5,92.75,15464.93,3.9,85.79,4.27,18.64
7/28/2023,212.14,4582.23,2512.923,1981.537,2257.139,2103.274,2087.52,75.32,146.48,77.884433,1959.49,21.45,2196.24,1043.2,101.622,1137.87,111.623909,1354.991,797.98,655.86,584.9,1574.35,931.88,3163.09,536.71,237.81,230.71,340.51,60.63,177.41,1263.39,989.75,1151.95,959.63,941.33,3803.18,3567.12,2971.24,8780.81,467.5,4.64,4582.23,18.11,266.44,16.15,13.33,155.6,899.79,5.9,30.08,91.57,15750.93,3.93,86.39,4.36,19.83
7/31/2023,212.23,4588.96,2518.419,2003.177,2261.706,2110.393,2090.15,75.5,146.75,79.063622,1965.09,21.6,2199.36,1046.91,101.855,1141.55,111.686566,1362.524,794.32,668.98,587.5,1561.85,934.02,3167.14,539.48,239.48,230.64,340.62,61.66,183.48,1269.88,989.82,1145.44,961.13,941.3,3801.68,3578.7,2975.35,8780.81,467.29,4.69,4588.96,18.65,267.43,15.92,13.63,161.66,898.65,6.17,30.42,91.56,15757,3.94,84.96,4.51,21.52
8/1/2023,212.26,4576.73,2511.267,1994.167,2255.88,2103.373,2078.36,74.77,146.77,78.648006,1944.29,21.55,2177.3,1043.09,102.303,1139.7,111.15393,1346.883,790.27,665.88,587.32,1553.85,936.97,3169.9,537.08,239.18,229.97,336.34,61.68,181.66,1274.96,989.9,1146.35,961.66,939.98,3808.38,3575.05,2980.84,8780.81,465.07,4.66,4576.73,18.38,261.07,16.21,13.93,165.96,920,6.45,29.68,90.94,15718.01,3.95,84.98,4.38,21.26
8/2/2023,212.29,4513.39,2475.295,1966.832,2212.47,2084.835,2072.07,74.45,144.34,76.830896,1934.45,21.16,2137.21,1019.99,102.59,1135.58,111.075633,1322.052,792.25,656.96,582.12,1554.75,926.84,3087.76,530.46,238.12,225.2,336.32,60.73,175.64,1252.65,988.8,1150,961.16,940.37,3714.06,3525.76,2855.04,8780.81,442.69,4.4,4513.39,17.62,254.11,18.46,16.09,154.73,892.3,6.27,28.77,89.32,15370.74,3.94,84.79,4.31,19.12
8/3/2023,212.32,4501.89,2468.858,1961.403,2206.985,2079.097,2058.15,74.21,144.3,78.821985,1934.06,21.4,2124.4,1015.81,102.542,1135.32,110.511718,1326.591,790.9,663.21,582.52,1547.02,921.18,3078,527.26,234.9,224.82,328.62,61.78,175.06,1254.28,989.59,1152.19,960.08,939.26,3699.42,3509.06,2854.93,8780.81,445.15,4.47,4501.89,16.06,259.32,18.38,15.92,157.55,884.98,6.35,29.55,89.14,15353.54,3.89,84.97,4.28,17.82
8/4/2023,212.36,4478.03,2456.418,1957.463,2194.579,2070.681,2075.18,74.65,144.19,80.049501,1942.91,21.46,2143.22,1018.02,102.017,1136.7,111.420198,1351.902,782.82,663.38,580.02,1541.39,915.16,3032.03,525.84,232.57,224.13,324.65,61.34,171.31,1254.1,989.43,1151.43,960.74,937.64,3686.07,3366.2,2854.92,8780.81,446.8,4.36,4478.03,16.36,253.86,19.27,17.1,150.49,881.65,5.85,29.13,88.79,15274.92,3.91,85.55,4.35,17.83
8/7/2023,212.45,4518.44,2477.649,1958.935,2211.018,2089.275,2072.54,74.79,146.13,79.198939,1936.56,21.5,2141.31,1016.31,102.047,1133.81,111.404559,1366.757,789.49,664.37,587.93,1559.63,926.67,3040.07,529.5,235.39,228.35,324.58,59.54,168.68,1255.21,988.8,1155.25,956.82,936.68,3716.42,3323.85,2890.34,8780.81,454.165,4.27,4518.44,16.09,251.45,17.82,15.77,150.97,897.06,5.95,29.02,89.08,15407.85,3.9,87.21,4.36,17.59
8/8/2023,212.48,4499.38,2465.749,1947.418,2199.658,2079.743,2079.54,74.95,145.84,80.146156,1925.24,21.5,2127.86,1003.71,102.528,1134.91,111.686566,1354.896,784.29,667.6,582.79,1571.85,922.41,3016.48,523.95,234.32,227.82,326.18,58.91,170.04,1241.21,989.47,1156.67,957.21,934.53,3674.18,3337.35,2843.87,8780.81,446.64,4.4,4499.38,16.14,249.7,18.28,15.99,145.88,883.16,5.93,28.48,88.47,15273.05,3.9,86.44,4.25,17.75
8/9/2023,212.51,4467.71,2448.114,1930.767,2176.162,2072.536,2081.73,74.96,144.53,81.576647,1914.46,21.8,2135.07,1008.42,102.49,1130.02,111.670827,1338.635,785.3,675.77,578.26,1571,921.61,2970.92,521.5,234.78,224.99,326.74,59.23,166.38,1225.05,988.54,1161.17,955.77,934.18,3632.57,3310.59,2761.19,8780.81,425.54,4.25,4467.71,16.42,242.19,18.07,15.96,145.46,850.73,5.86,28.6,87.56,15101.71,3.9,85.85,4.24,17.52
8/10/2023,212.54,4468.83,2448.673,1922.621,2178.788,2069.754,2069.47,74.94,144.61,80.049501,1912.48,21.59,2153.95,1008.34,102.524,1130.93,111.138291,1342.322,783.7,676.29,578.7,1570.32,919.02,2971.24,521.97,234.05,225.95,325.71,59.13,163.73,1227.27,989.07,1160.72,956.71,933.04,3644.7,3308.56,2750.4,8780.81,423.88,4.31,4468.83,16.34,245.34,18.15,15.85,147.86,842.9,5.71,28.83,87.64,15128.84,3.95,85.9,4.29,16.53
8/11/2023,212.57,4464.05,2445.98,1925.114,2169.751,2074.892,2061.86,74.83,144,80.407124,1913.76,21.56,2129.23,997.72,102.842,1130.88,110.4647,1338.528,785.16,686.84,579.89,1579.26,919.97,2944.98,520.56,234.49,224.86,327.38,58.93,162.18,1214.75,989.09,1159.55,955.79,933.32,3628.67,3306.6,2680.08,8780.81,408.55,4.36,4464.05,16.39,242.65,17.08,14.84,148.22,829.76,5.6,27.92,87.7,15028.07,3.89,84.82,4.36,16.11
8/14/2023,212.67,4489.72,2459.249,1920.493,2192.655,2072.812,2059.55,74.82,145.75,79.749871,1907.1,21.44,2111.49,986.28,103.19,1129.27,110.276729,1343.804,781.06,684.56,578.82,1584.46,920.24,2999.57,521.55,233.23,227.19,324.66,59.74,160.39,1225.81,989.57,1160.16,956.31,931.06,3669.13,3334.15,2794.47,8780.81,437.53,4.57,4489.72,15.93,239.76,16.6,14.82,152.37,854.1,5.56,27.66,87.33,15205.59,3.87,84.94,4.22,15.92
8/15/2023,212.7,4437.86,2430.513,1895.755,2171.359,2043.85,2055,74.58,144.9,78.280718,1902,21.09,2104.94,981.8,103.209,1127.64,110.041739,1325.405,773.12,667.84,568.42,1578.77,908.52,2972.16,512.97,230.74,224.89,319.17,58.85,156.23,1222.01,989.21,1162.62,955.59,930.36,3642.61,3297.19,2767.39,8780.81,439.4,4.36,4437.86,15.02,232.96,18.04,16.46,149.63,842.52,5.59,27.21,86.16,15037.65,3.8,82.43,4.13,15.52
8/16/2023,212.73,4404.33,2411.959,1871.519,2152.697,2029.194,2049.07,74.35,143.47,76.724576,1891.81,20.92,2087.29,975.77,103.431,1125.61,109.838128,1308.55,770.97,661.8,567.22,1566.51,903.49,2945.89,509.56,227.96,222.18,320.63,58.16,152.8,1218.86,988.32,1163.59,954.89,930.92,3618.65,3279.14,2722.31,8780.81,434.86,4.25,4404.33,15.32,225.6,18.55,16.78,149,832.99,5.42,26.65,85.99,14876.47,3.76,82.17,4.06,15.04
8/17/2023,212.76,4370.36,2391.961,1850.058,2128.006,2018.689,2047.26,74.04,141.59,77.700789,1889.43,21.05,2068.98,973.86,103.572,1124.83,109.55622,1287.833,763.15,669.15,564.39,1554.53,895.89,2917.48,508.63,226.26,220.87,319.56,57.46,149.77,1212.56,989.06,1163.84,955.77,929.93,3579.1,3246.51,2702.42,8780.81,433.435,4.18,4370.36,15.36,219.22,19.83,17.89,144.38,827.1,5.64,26.85,85.79,14715.81,3.77,82.54,4.13,13.89
8/18/2023,212.79,4369.71,2392.72,1859.421,2126.619,2022.537,2051.48,74.09,141.97,78.532021,1889.31,21.28,2057.64,964.44,103.375,1123.85,109.916424,1283.672,765.98,675.43,563.68,1554.39,896.96,2920.74,508.2,226.89,218.7,320.8,57.83,150.35,1208.16,988.58,1162.83,955.6,932.03,3577.87,3251.11,2710.47,8780.81,432.99,4.13,4369.71,15.35,215.49,19.11,17.3,146.8,825.84,5.53,26.19,84.89,14694.84,3.81,82.83,4.08,14.05
8/21/2023,212.88,4399.77,2408.245,1856.014,2154.406,2019.333,2041.7,74.07,143.52,78.01975,1894.93,21.21,2055.35,959.79,103.3,1124.33,109.352509,1298.403,761.08,671.21,563.17,1555.86,895.72,2986.82,508.31,224.9,220.46,318.89,57.75,148.16,1223.67,986.72,1163.78,956.77,931.18,3640.87,3275.05,2842.28,8780.81,469.67,4.19,4399.77,15.47,231.28,18.33,17.13,153.9,865.14,5.63,26.15,84.25,14936.69,3.81,82.51,4.05,13.89
8/22/2023,212.92,4387.55,2401.511,1850.836,2152.78,2009.155,2043.64,74.11,142.91,77.662127,1897.48,21.15,2067.56,966.69,103.563,1124.13,109.33687,1299.579,757.05,666.07,558.22,1550.13,893.9,2979.6,507.91,225.53,220.85,319.73,57.19,146.34,1225.64,986.62,1163.6,957.22,930.54,3642.96,3296.07,2793.83,8780.81,456.68,4.3,4387.55,15.24,233.19,18.42,16.97,152.33,855.79,5.63,26.14,82.98,14908.96,3.8,80.77,4.01,13.53
8/23/2023,212.95,4436.01,2428.511,1870.032,2184.167,2024.14,2062.22,74.71,144.71,76.930754,1915.48,21.12,2080.42,970.2,103.419,1126.73,110.182793,1310.369,761.79,664.05,563.42,1554.7,902.79,3036.8,508.83,228.83,225.05,321.18,57.82,148.3,1239.45,986.3,1163.14,956.5,930.47,3699.04,3359.99,2862.75,8780.81,471.16,4.49,4436.01,15.34,236.86,17.52,15.98,153.81,876.58,5.89,26.7,83.39,15148.06,3.83,81.13,4.16,13.89
8/24/2023,212.98,4376.31,2395.568,1846.278,2144.976,2006.747,2056.97,74.3,142.34,77.08678,1916.91,21.15,2073.74,982.31,103.982,1122.46,109.869507,1284.072,755.92,659.12,562.06,1542.82,891.79,2971.46,506.62,227.89,220.47,319.15,57.45,144.15,1228.85,987.28,1163.14,956.03,931.77,3623.57,3278.43,2805.71,8780.81,471.63,4.26,4376.31,14.99,230.04,18.61,17.2,145.45,854.46,5.81,26.82,83.44,14816.44,3.77,80.33,4.12,13.14
8/25/2023,213.01,4405.71,2411.534,1853.628,2161.802,2016.901,2057.23,74.61,143.16,77.847409,1914.96,21.5,2053.48,971.04,104.077,1122.09,109.712813,1298.212,760.16,666.18,563.99,1552.14,899.43,2995.81,507.99,228.5,220.84,321.65,57.87,144.86,1228.36,986.96,1164,957.44,932.18,3674.84,3316.39,2792.77,8780.81,460.18,4.48,4405.71,15,238.59,17.4,15.68,149.58,851.82,5.81,26.77,83.22,14941.83,3.8,80.83,3.99,13.93
