Date,LD12TRUU Index,SPX Index,RIY Index,RTY Index,RAG Index,RAV Index,LBUSTRUU Index,HYG Equity,MTUM Equity,CL1 Comdty,XAU Curncy,GSG Equity,MXEA Index,MXEF Index,DXY Index,PVOLAUS Index,TY1 Comdty,S5COND Index,S5CONS Index,S5ENRS Index,S5FINL Index,S5HLTH Index,S5INDU Index,S5INFT Index,S5MATR Index,S5RLST Index,S5TELS Index,S5UTIL Index,HTUSHFHI Equity,GSCBMSAL Equity,MXCXDRN Index,PLEVERUS Index,PPROFTUS Index,PEARNVUS Index,PDIVYUS Index,S5SFTW Index,S5TECH Index,S5SSEQX Index,S15INCR Index,BBG000BBQCY0 FIGI,BBG000C0G1D1 FIGI,BBG000BBJQV0 FIGI,BBG000H4FSM0 FIGI,BBG000N9MNX3 FIGI,BBG000JW9B77 FIGI,BBG00JQ5JWB5 FIGI
6/17/2022,203.61,3674.84,2017.348,1665.694,1690.006,1827.465,2084.8,74.05,130.25,102.605832,1839.39,24.5,1823.08,1004.63,104.7,1120.72,119.952404,1065.212,711.82,555.65,512.37,1393.22,720.96,2174.44,468.8,243.21,183.37,327.17,52.46,170.16,1105.95,995.11,1150.38,912.46,965.11,2835.62,2502.35,1696.45,9362.3,81.57,36.97,158.8,3674.84,216.76,31.13,98.64
6/20/2022,203.61,3674.84,2017.348,1665.694,1690.006,1827.465,2084.8,74.05,130.25,102.605832,1838.74,24.5,1842.38,1000.42,104.7,1120.72,119.952404,1065.212,711.82,555.65,512.37,1393.22,720.96,2174.44,468.8,243.21,183.37,327.17,53.48,170.16,1105.95,995.11,1150.38,912.46,965.11,2835.62,2502.35,1696.45,9362.3,81.57,36.97,158.8,3674.84,216.76,31.03,98.64
6/21/2022,203.66,3764.79,2064.872,1694.031,1730.359,1868.604,2077.17,74,134.61,103.626646,1832.98,24.48,1858.12,1016.98,104.435,1121.7,119.599087,1095.272,730.94,584.19,522.73,1430.06,733.82,2229.58,475.67,247.79,186.34,333.44,53.54,174.67,1098.22,992.35,1149.03,914.41,967.54,2895.39,2576.63,1746.18,9571.91,83.79,37.73,165.66,3764.79,237.0367,30.19,98
6/22/2022,203.68,3759.89,2062.59,1690.277,1730.107,1864.642,2094.6,73.98,133.86,100.475835,1837.72,24.01,1850.69,993.59,104.197,1121.02,120.793251,1093.763,730.45,559.71,521.39,1450.41,729.9,2220.43,469.51,251.62,186.74,336.89,54.34,175.57,1094.86,992.29,1149.7,912.45,967.43,2892.8,2564.08,1727.33,9601.83,83.75,37.38,163.6,3759.89,236.0867,28.95,95.36
6/23/2022,203.67,3795.73,2084.359,1711.673,1760.797,1872.334,2102.44,74.51,134.31,98.659152,1822.77,23.47,1837.39,995.34,104.431,1127.69,121.519541,1111.475,744.75,538.75,519.01,1482.55,726.06,2252.33,462.93,256.67,188.77,344.8,55.09,183.64,1091.67,992.1,1149.04,913.2,967.57,2954.46,2607.15,1715.92,9903.99,82.43,37.41,162.25,3795.73,235.07,29.05,93.6
6/24/2022,203.66,3911.74,2149.71,1765.737,1824.436,1922.651,2097.59,75.04,137.1,101.828886,1826.88,23.83,1874.19,1011.18,104.185,1127.76,121.19678,1153.04,758.61,547.02,538.72,1506.72,751.42,2332.79,481.35,261.97,196.2,350.86,56.29,189.14,1112.88,994.53,1146.85,913.84,966.17,3070.83,2674.6,1787.85,10266.7,87.08,38.61,171.26,3911.74,245.7067,27.23,92.48
6/27/2022,203.69,3900.11,2143.004,1771.742,1814.232,1923.013,2090.15,74.58,138.2,103.673955,1822.85,23.94,1896.13,1027.55,103.939,1124.91,120.648035,1140.528,756.91,562.24,536.37,1512.6,749.55,2317.98,477.47,261.28,194.14,353.69,57.41,186.09,1097.74,995.85,1147.82,912.6,966.01,3034.83,2674.04,1783.9,9981.1,86.16,38.63,168.69,3900.11,244.92,26.95,90.4
6/28/2022,203.7,3821.55,2099.405,1738.841,1764.023,1898.571,2090.59,73.76,137.195,105.746109,1820.01,24.23,1892.35,1030.07,104.506,1121.69,120.535042,1094.577,746.82,577.42,531.41,1486.34,740.94,2248.29,472.37,257.65,188.47,352.42,56.62,177.65,1078.93,995.41,1148.44,909.9,967.54,2937.04,2598.61,1734.8,9468.4,80.78,37.78,159.82,3821.55,232.6633,28.36,91.12
6/29/2022,203.72,3818.83,2095.987,1719.37,1765.942,1888.147,2102.74,73.65,136.77,103.872655,1817.73,23.79,1873.48,1013.2,105.106,1117.07,121.374221,1094.649,750.49,557.6,528.01,1499.33,736.35,2252.87,468.91,255.69,188.97,352.58,55.8,174.01,1077.05,993.11,1150.65,908.9,966.47,2959.35,2621.17,1696.25,9598.68,77.99,37.29,155.42,3818.83,228.49,28.16,91.36
6/30/2022,203.71,3785.38,2075.957,1707.99,1745.421,1874.679,2111.4,73.61,136.37,100.068974,1807.27,23.1,1846.28,1000.67,104.685,1114.34,122.423271,1077.779,750.05,546.24,523.35,1494.31,738.41,2222.96,463.16,255.77,186.03,356.45,54.8,170.18,1068.74,992.52,1154.25,909.21,966.82,2921.53,2579.9,1678.27,9360.76,76.47,37.41,151.59,3785.38,224.4733,28.71,92.32
7/1/2022,203.71,3825.33,2099.54,1727.757,1762.672,1898.787,2124.2,73.98,137.83,102.595299,1811.43,23.38,1832.34,992.84,105.138,1114.67,123.181682,1098.956,760.77,554.1,530.85,1512.47,745.11,2228.5,466.26,260.53,187.29,365.29,54.17,174.29,1063.43,994.78,1152.84,910.55,965.98,2954.94,2609.43,1619.82,9660.17,73.67,36.34,145.23,3825.33,227.2633,26.7,90.16
7/4/2022,203.71,3825.33,2099.54,1727.757,1762.672,1898.787,2124.2,73.98,137.83,102.595299,1808.15,23.38,1850.29,992.8,105.138,1114.67,123.181682,1098.956,760.77,554.1,530.85,1512.47,745.11,2228.5,466.26,260.53,187.29,365.29,54.54,174.29,1063.43,994.78,1152.84,910.55,965.98,2954.94,2609.43,1619.82,9660.17,73.67,36.34,145.23,3825.33,227.2633,27.53,90.16
7/5/2022,203.74,3831.39,2105.658,1741.33,1784.835,1887.185,2132.33,73.91,135.74,94.145829,1764.76,21.85,1805.62,991.47,106.535,1121.36,123.859532,1124.003,756.46,531.86,528.33,1503.57,733.72,2256.15,456.93,259.25,192.28,352.75,55.55,183.39,1088.37,992.96,1150.95,914.51,964.95,2986.65,2648.35,1640.47,10011.91,75.2,36.69,149.64,3831.39,233.0667,27.54,90.2
7/6/2022,203.75,3845.08,2110.409,1727.547,1792.336,1885.39,2119.03,73.63,136.13,93.228026,1738.86,21.54,1813,981.01,107.096,1119.48,122.955801,1121.297,758.08,522.6,527,1513.46,738.19,2276.11,459.75,259.28,193.09,356.31,56.33,181.51,1089.71,989.78,1154.96,913.76,964.75,3011.89,2673.55,1654.89,10078.39,75.35,36.99,151.3,3845.08,231.7333,26.73,88.64
7/7/2022,203.74,3902.62,2144.299,1769.604,1827.852,1910.331,2113.06,74.83,137.49,97.202021,1740.16,22.4,1840.83,994.34,107.13,1128.59,122.148847,1149.161,758.66,540.94,534.7,1520.49,746.95,2323.08,463.99,259.45,196.92,355.97,55.72,192.33,1101.59,990.86,1152.03,918.78,963.81,3044.19,2734.83,1726.86,10254.37,79.3,38.14,158.58,3902.62,244.5433,26.08,89.32
7/8/2022,203.73,3899.38,2141.69,1769.365,1828.698,1904.967,2105.62,74.89,137.71,99.15117,1742.48,22.77,1849.48,999.57,107.007,1129.27,121.487213,1148.969,757.23,540.87,533.64,1524.54,743.51,2324.75,459.36,258.02,196.5,354.81,57.19,190.95,1099.5,990.02,1150.7,920.38,964.41,3035.96,2745.88,1734.09,10182.36,79.35,37.99,158.38,3899.38,250.7633,24.64,87.96
7/11/2022,203.74,3854.43,2115.409,1732.008,1797.756,1888.647,2115.86,74.47,137.13,98.488838,1733.96,22.76,1829.19,981.15,108.021,1123.22,122.261839,1117.2324,756.14,536.07,529.21,1521.01,738.54,2291.69,458.13,258.04,191,357.08,55.72,182,1084.5,989.12,1154.93,916.85,965.55,3008.93,2707.89,1684.47,9854.81,76.95,37.2,151.52,3854.43,234.3433,26.17,88.84
7/12/2022,203.75,3818.8,2096.045,1728.182,1775.438,1879.224,2119.28,74.77,135.77,90.682777,1726,21.58,1827.58,967.31,108.072,1122.25,122.552376,1109.079,753.79,525.18,525.77,1500.83,736.16,2261.05,457.16,256.53,190.08,355.25,54.29,183.24,1086.93,990.76,1154.44,919.12,966.14,2921.71,2718.76,1682.62,9641.32,76.36,37.21,150.82,3818.8,233.07,27.29,89.92
7/13/2022,203.72,3801.78,2086.956,1726.036,1770.736,1868.566,2124.39,74.69,135.34,91.118024,1735.51,21.73,1823.1,970.46,107.957,1122.34,122.826697,1118.617,753.86,524.46,520.89,1486.75,727.32,2256.1,454.65,255.13,188.04,353.69,55.97,185.17,1088.4,990.81,1154.6,919.17,964.2,2906.27,2712.51,1692.61,9734.68,77.52,37.21,151.64,3801.78,237.04,26.82,89.64
7/14/2022,203.72,3790.38,2078.026,1707.505,1772.336,1849.267,2117.44,74.55,134.77,90.626005,1709.94,21.62,1784.89,965.45,108.544,1119.09,122.390944,1117.899,755.1,514.5,510.91,1481.27,723.08,2276.99,446.06,252.58,186.06,353.74,55.15,181.01,1089.02,991.18,1158.31,917.16,962.82,2909.89,2754.87,1724.86,9747.1,78.6,37.71,153.72,3790.38,238.3133,26.4,89.28
7/15/2022,203.73,3863.16,2118.562,1744.373,1804.054,1888.868,2124.39,75.5,136.91,92.338608,1708.17,21.89,1817.05,961.85,108.063,1121.49,122.53616,1136.971,758.09,524.27,528.83,1517.51,734.53,2317.03,453.29,256.87,190.09,354.46,54.93,187.02,1093.67,991.37,1156.8,916.51,961.47,2961.92,2792.22,1765.42,10007.92,81.11,38.62,157.62,3863.16,240.0667,24.23,86.16
7/18/2022,203.76,3830.85,2102.698,1738.417,1786.958,1879.506,2121.39,74.77,135.61,97.079016,1709.22,22.48,1847.23,980.48,107.366,1124.06,122.358719,1139.447,750.62,534.56,526.04,1484.9,730.13,2293.23,454.3,254.1,188.01,349.5,55.71,186.77,1099.91,993.68,1154.96,917.07,961.69,2934.97,2740.39,1766.19,10028.49,81.43,38.71,161.01,3830.85,240.5467,25.3,87.64
7/19/2022,203.77,3936.69,2161.363,1799.324,1840.284,1929.853,2116.3,75.76,138.04,98.611843,1711.67,22.6,1872.94,979.94,106.682,1127.5,121.842302,1174.622,758.75,551.46,542.19,1511.68,756.29,2363.75,468.41,261.31,194.84,351.87,56.66,196.99,1115.66,995.05,1155.48,920.38,958.76,3010.89,2819.91,1846.65,10420.17,85.88,40.22,169.92,3936.69,245.53,24.5,87.4
7/20/2022,203.77,3959.9,2177.513,1827.948,1862.256,1937.455,2115.61,76.09,137.61,96.757312,1696.58,22.6,1878.23,986.56,107.076,1133.36,121.648645,1195.355,753.22,557.06,543.93,1495.67,761.87,2400.58,468.95,259.92,196.81,347.08,58.39,204.31,1136.73,995.6,1152.77,922.66,956.79,3049.49,2855.18,1896.71,10819.12,89.43,40.56,178.07,3959.9,247.5,23.88,86.28
7/21/2022,203.78,3998.95,2198.69,1836.693,1887.617,1947.346,2132.52,76.99,137.71,93.337675,1718.81,22.17,1881.36,990.69,106.91,1134.64,122.810584,1222.212,755.96,547.63,547.41,1518.19,767.07,2434.35,475.53,262.55,196.4,348.09,59.06,205.51,1142.16,996.15,1155.85,922.26,954.19,3091.06,2898.49,1922.07,10985.12,91.09,40.61,180.5,3998.95,271.7067,23.11,84.8
7/22/2022,203.79,3961.63,2176.244,1806.881,1861.095,1933.79,2149.25,76.89,137.53,91.739261,1727.64,21.92,1897.38,990.37,106.73,1126.95,123.827204,1214.177,761.15,542.8,544.18,1512.34,764.72,2400.75,472.06,264.62,187.88,352.85,58.56,195.71,1126.9,998.87,1159.87,917.18,955.57,3055.75,2871.4,1871.27,10797.01,88.1,39.2,173.19,3961.63,272.2433,23.03,85.6
7/25/2022,203.82,3966.84,2178.783,1817.773,1857.009,1943.895,2143.3,76.87,139.26,93.676732,1719.78,22.31,1892.5,987.08,106.483,1127.47,123.585211,1203.883,764.63,562.96,547.74,1520.65,768.31,2386.05,474.09,264.8,187.35,357.29,58.01,192.94,1111.96,999.22,1160.13,917.28,954.68,3036.79,2854.87,1859.07,10686.69,87.54,39.16,170.24,3966.84,268.4333,23.36,84.6
7/26/2022,203.82,3921.05,2151.891,1805.246,1825.121,1930.802,2142.43,76.33,138.99,92.010507,1717.32,22.33,1884.17,989.92,107.189,1122.78,123.794979,1164.086,761.01,558.02,540.14,1529.01,764.25,2348.25,470.97,265.34,183.51,359.46,56.79,187.09,1091.18,999.19,1161.3,917.23,955.12,2974.74,2832.17,1826.89,10139.28,85.25,38.96,165.33,3921.05,258.86,24.69,86.68
7/27/2022,203.83,4023.61,2208.532,1848.339,1889.422,1963.625,2147.34,77.17,140.56,94.219224,1734.19,22.86,1886.87,989.89,106.452,1129.46,124.375949,1208.906,766.95,570.32,548.46,1538.91,776.32,2449.09,476.87,266.79,192.89,359.85,56.87,194.16,1118.55,998.05,1160.32,919.62,953.02,3111.75,2924.27,1922.26,10674.19,89.82,40.18,177.9,4023.61,274.82,23.24,85.24
7/28/2022,203.85,4072.43,2235.966,1873.027,1918.433,1982.308,2161.23,77.96,141.75,93.405486,1755.84,22.79,1915.34,997.61,106.351,1131.31,124.956919,1229.065,779.12,572.88,552.29,1547.32,792.4,2484.18,484.91,276.66,191.47,372.55,58.58,196.56,1120.98,999.47,1163.01,919.93,952.61,3178.45,2945.16,1938.86,10803.01,91.67,39.71,179.84,4072.43,280.9,22.33,83.28
7/29/2022,203.88,4130.29,2267.102,1885.23,1953.015,1999.677,2162.99,78.19,143.42,95.536705,1765.94,22.93,1937.26,993.78,105.903,1132.26,125.118248,1281.509,773.5,598.74,560.04,1541.88,808.28,2522.61,491.31,277.49,192.55,375.65,58.36,195.59,1136.91,998.67,1162.92,919.26,951.46,3216.8,3027.06,1947.19,11879.9,94.47,36.31,181.63,4130.29,297.15,21.33,83.76
8/1/2022,203.9,4118.63,2261.696,1883.313,1948.614,1994.97,2173.58,77.91,142.38,90.954585,1772.17,22.25,1957.62,995.04,105.45,1132.37,125.344232,1288.075,782.83,585.67,555.04,1530.65,809.29,2517.48,487.31,275.02,191.74,376.03,59.71,193.27,1139.7,999.5,1162.56,920.95,952.94,3203.38,3011.26,1963.4,11919.57,96.78,36.96,184.41,4118.63,297.2767,22.84,87.2
8/2/2022,203.91,4091.19,2248.561,1882.449,1941.655,1980.029,2149.47,77.55,141.6,91.468015,1760.39,22.05,1934.68,984.32,106.241,1135.33,124.0693,1279.015,777.06,584.46,549.11,1524.99,800.77,2500.01,482.39,271.44,191.4,375.2,59.95,199.22,1136.84,999.57,1158.34,922.98,953.32,3177.8,2982.6,1962.79,11812.75,99.29,36.01,185.26,4091.19,300.5867,23.93,86.6
8/3/2022,203.93,4155.17,2284.935,1908.925,1982.892,2001.016,2158.67,78.23,141.91,87.825569,1765.29,21.85,1923.94,985.81,106.506,1141.75,124.037076,1311.187,781.6,567.12,557.29,1539.08,808.58,2567.28,483.01,272.55,196.15,377.75,61.31,212.41,1158.14,999.4,1154.78,922.97,951.85,3256.96,3083.3,2003.78,12285.11,98.09,36.52,188.93,4155.17,307.3967,21.95,87.8
8/4/2022,203.94,4151.94,2283.22,1906.456,1988.548,1991.73,2163.7,78.44,140.27,85.77185,1791.28,21.56,1941.71,994.59,105.693,1142.86,124.69871,1318.302,775.44,546.73,555.37,1531.48,811.11,2577.94,483.24,272.89,196.51,378.2,61.18,213.03,1172.41,998.08,1152.42,923.84,951.28,3271.09,3078.71,2029.27,12530.19,103.91,35.66,192.15,4151.94,308.6333,21.44,85.28
8/5/2022,203.95,4145.19,2281.682,1921.824,1983.963,1996.03,2140.55,78.04,140.76,86.227156,1775.5,21.47,1924.07,1002.87,106.621,1145.71,123.294674,1296.453,774.28,557.88,559.73,1531.03,812.82,2571.77,484.99,273.75,194.79,377.08,62.6,219.37,1166.92,1001.36,1147.33,925.21,951.51,3272.33,3071.42,2010.91,12376.41,102.31,35.39,189.89,4145.19,288.17,21.15,86
8/8/2022,203.98,4140.06,2280.999,1941.206,1980.543,2001.054,2150.25,78.11,141.29,87.922443,1788.96,21.69,1944.19,1001.79,106.435,1149.14,123.794979,1300.289,773.78,560.62,558.72,1534.48,812.2,2549.16,487.64,275.68,195.51,377.53,62.9,226.49,1162.21,1002.4,1143.87,927.94,953.12,3252.59,3062.95,1960.62,12263.67,100.07,35.38,177.93,4140.06,290.4233,21.29,88.28
8/9/2022,203.99,4122.47,2268.47,1912.891,1960.808,1997.25,2145.24,77.53,142.11,87.670572,1794.29,21.89,1932,1001.69,106.374,1142.94,123.407666,1280.319,773.16,570.57,561.88,1529.96,809.19,2523.61,485.17,277.71,194.11,381.54,62.41,214.56,1151.2,1001.58,1143.33,924.79,953.84,3241.94,3055.61,1884.24,12127.17,95.54,34.52,170.86,4122.47,283.3333,21.77,87.76
8/10/2022,204,4210.24,2320.097,1969.249,2013.652,2035.569,2148.5,78.69,143.3,89.055864,1792.38,22.22,1968.54,997.2,105.196,1151.27,123.681987,1317.113,778.9,574.62,574.9,1547.08,827.15,2593.61,499.13,281.71,199.48,383.27,63.17,225.56,1172.58,1002.08,1140.89,928.01,952.59,3316.24,3136.61,1963.51,12553.45,99.05,35.37,180.97,4210.24,294.3567,19.74,85.76
8/11/2022,204.02,4207.27,2317.885,1975.257,2003.457,2043.519,2137.95,78.24,143.59,91.390516,1789.72,22.66,1970.07,1014.29,105.09,1152.14,123.004241,1308.408,776.4,592.94,580.75,1536.03,830.99,2581.05,500.51,280.16,199.5,382.73,64.3,228.29,1169.69,1002.9,1140.2,929.01,953.28,3295.22,3126.24,1956.37,12376.91,98.12,35.59,179.42,4207.27,286.63,20.2,86.76
8/12/2022,204.03,4280.15,2357.886,2016.616,2042.908,2074.508,2145.78,78.94,145.63,89.210861,1802.4,22.57,1963.88,1016.83,105.631,1154.02,123.181682,1338.4482,783.55,597.7,590.24,1556.18,843.18,2634.59,509.91,284.97,203.52,388.62,65.46,235.76,1178.76,1003.04,1139.56,930.35,952.18,3350.05,3190.36,2017.71,12635.77,100.83,36.11,187.09,4280.15,300.03,19.53,88.2
8/15/2022,204.07,4297.14,2366.721,2021.346,2054.254,2077.958,2150.71,78.8,145.67,86.61465,1779.71,22.12,1966.73,1015,106.546,1152.34,123.633547,1346.5985,791.8,585.86,590.35,1563.79,845.16,2651.08,509.45,286.33,204.5,391.78,65.79,234.55,1180.58,1001.74,1141.47,928.14,951.82,3375.08,3206.61,2028.21,12597.41,101.01,36.34,190.32,4297.14,309.32,19.95,85.96
8/16/2022,204.08,4305.2,2371.043,2020.529,2054.088,2085.362,2148.93,78.43,146.04,83.824691,1775.69,21.86,1961.45,1014.22,106.5,1149.99,123.310786,1361.277,801.36,583.87,594.4,1559.64,848.93,2643.49,512.43,285.13,204.37,392.84,66.87,235.43,1180.98,1002.76,1141.91,926.83,952.74,3369.57,3205.8,2007.56,12742.2,100.2,36.19,188.79,4305.2,306.5633,19.69,85.16
8/17/2022,204.09,4274.04,2351.112,1987.314,2036.209,2066.383,2137.29,77.62,146.08,85.355294,1761.77,22.02,1948.84,1015.59,106.574,1145,122.665265,1346.018,799.49,588.58,591.27,1549.82,842.34,2624.87,505.27,284.29,200.59,392.25,64.17,225.71,1172.89,1002.18,1144.82,924.15,953.05,3341.1,3223.98,1958.14,12504.15,98.27,35.78,183.35,4274.04,303.9967,19.9,84.4
8/18/2022,204.1,4283.74,2356.385,2000.729,2041.498,2071.408,2139.95,77.74,147.07,87.670572,1758.61,22.36,1946.51,1009.58,107.484,1144.7,122.746032,1345.504,801.52,603.46,592.03,1543.1,845.08,2637.8,506.58,282.17,200.51,393.59,64.31,220.65,1171.67,1003.27,1144.62,924.01,952.45,3339.45,3236.64,1997.91,12518.05,100.44,36.2,187.73,4283.74,302.87,19.56,84.56
8/19/2022,204.11,4228.48,2323.532,1957.346,2007.067,2046.911,2126.72,76.95,146.93,87.93213,1747.06,22.38,1919.5,1001.46,108.169,1137.94,121.987518,1317.255,798.74,603.6,580.07,1547.34,834.36,2589.56,497.42,279.45,196.85,393.39,62.68,206.95,1149.64,1002.24,1147.59,919.66,954.4,3289.78,3187.24,1934.35,12154.4,95.95,35.38,178.49,4228.48,296.6667,20.6,84.64
8/22/2022,204.15,4137.99,2273.751,1915.743,1959.988,2007.468,2117.93,76.08,145.45,87.409013,1736.3,22.61,1897.04,991.9,109.046,1135.95,121.584093,1279.801,789.91,602.1,567.36,1525.95,818.13,2517.54,489.5,273.59,191.6,387.98,59.89,199.31,1133.44,1000.99,1146.44,918.94,955.75,3201.93,3112.41,1860.83,11714.66,92.84,33.84,170.34,4137.99,289.9133,23.8,84.88
8/23/2022,204.16,4128.73,2269.319,1919.143,1956.781,2003.823,2115.73,76.27,145.72,90.678629,1748.15,23.03,1890.95,989.54,108.624,1139.11,121.487213,1283.911,786.33,623.9,565.22,1504.74,819.66,2511.16,494.28,269.61,190.24,385.54,59.8,201.62,1134.76,1001.39,1142.97,920.18,956.79,3183.82,3105.39,1869.98,11748.82,92.49,33.95,171.81,4128.73,296.4533,24.11,80.56
8/24/2022,204.17,4140.77,2277.391,1935.286,1963.144,2012.8,2109.68,76.36,146.39,91.791072,1751.19,23.29,1889.69,985.13,108.677,1142.84,121.0999,1288.6911,788.21,631.38,568.16,1506.51,822.33,2512.16,495.49,271.53,190.96,386.89,61.53,207.38,1133.88,1002.3,1138.53,920.36,955.37,3182.75,3108.32,1872.44,11767.23,92.73,33.86,172.22,4140.77,297.0967,22.82,79.2
8/25/2022,204.18,4199.12,2310.699,1964.636,1994.045,2040.029,2120.37,77.08,147.67,89.498472,1758.71,23.02,1898.45,1003.44,108.47,1145.84,121.648645,1305.343,791.8,636.19,576.78,1523.11,834.87,2554.27,506.7,275.76,194.9,389.19,63.02,211.96,1143.62,1002.01,1137.83,920.67,954.09,3213.37,3157.05,1940.97,12072.03,97.18,34.89,179.13,4199.12,296.07,21.78,78.8
8/26/2022,204.19,4057.66,2233.12,1899.83,1918.007,1981.427,2119.05,75.81,144.49,90.020836,1738.14,23.07,1882.33,1006.5,108.803,1140.23,121.438773,1254.714,772.14,629.38,559.28,1480.51,805.58,2444.95,490.81,268.76,187.37,383.18,60.43,201.37,1126.9,1001.21,1137.82,919.02,955.8,3091.02,3036.91,1819.89,11499.99,91.18,33.36,162.6,4057.66,288.09,25.56,80.6
8/29/2022,204.23,4030.61,2217.706,1882.941,1900.616,1971.709,2109.84,75.52,144.17,93.841837,1737.09,23.49,1850.12,991.65,108.835,1138.5,120.874019,1247.906,771.04,639.1,555.03,1470.07,802.04,2413.74,487.44,266.42,185.9,384.12,60.25,199.39,1117.87,1002.11,1137.69,919.88,956.08,3058.54,2999.47,1784.98,11418.39,88.49,32.94,158.01,4030.61,284.82,26.21,78.84
8/30/2022,204.24,3986.16,2193.239,1855.594,1879.651,1949.099,2109.95,74.94,141.91,88.647211,1724.02,22.76,1847.99,992.76,108.773,1137.76,120.841691,1234.058,763.4,617.6,552.68,1460.37,790.2,2387.7,479.11,262.55,184.43,378.51,59.44,195.1,1120.97,1000.87,1137.65,917.86,956.06,3038.55,2956.2,1757.78,11329.77,86.94,32.26,154.68,3986.16,277.7,26.21,77.92
8/31/2022,204.26,3955,2176.454,1844.115,1864.319,1935.552,2101.88,74.53,140.56,86.625466,1711.04,22.25,1840.5,994.11,108.7,1138.17,120.712587,1221.062,758.99,611.8,547.82,1451.16,783.36,2364.72,473.3,261.64,184.44,375.93,58.87,194.74,1119.44,1000.74,1137.08,918.7,955.92,3017.55,2923.01,1733.56,11161.11,84.87,31.92,150.94,3955,275.61,25.87,76.96
9/1/2022,204.27,3966.85,2179.513,1822.818,1863.147,1939.238,2089.4,74.36,141.11,83.781481,1697.52,21.73,1790.17,976.14,109.691,1135.5,119.792744,1231.625,764.38,597.72,549.81,1475.12,784.43,2353.44,466.75,262.56,186.38,381.26,58.34,193.12,1111.46,1001.47,1141.74,919.14,955.88,3010.44,2934.3,1688.36,11254.48,82.33,31.76,139.37,3966.85,277.16,25.56,77.76
9/2/2022,204.29,3924.26,2157.299,1809.748,1841.689,1922.831,2097.46,74.31,140.35,84.03299,1712.19,21.89,1823.46,972.02,109.534,1136.56,120.486706,1221.297,753.74,608.54,545.25,1453.94,776.67,2323.07,466.33,258.16,182.92,377.17,58.46,190.39,1108.34,1002.08,1140.4,919.11,955.98,2970.64,2895.33,1669.1,11223.98,80.24,31.22,136.47,3924.26,270.21,25.47,76.36
9/5/2022,204.29,3924.26,2157.299,1809.748,1841.689,1922.831,2097.46,74.31,140.35,84.03299,1710.4,21.89,1802.23,967.8,109.534,1136.56,120.486706,1221.297,753.74,608.54,545.25,1453.94,776.67,2323.07,466.33,258.16,182.92,377.17,57.86,190.39,1108.34,1002.08,1140.4,919.11,955.98,2970.64,2895.33,1669.1,11223.98,80.24,31.22,136.47,3924.26,270.21,25.99,76.36
9/6/2022,204.34,3908.19,2148.036,1792.323,1833.395,1913.736,2078.79,74.11,139.995,84.042663,1702.14,21.72,1793.63,965.24,110.214,1136.65,119.405431,1217.256,748.96,601.95,543.68,1454.24,777.89,2307.3,464.8,260.78,180.61,378.02,57.2,186.02,1107.09,1001.31,1142.06,917.46,956.52,2955.43,2873.59,1652.6,11096.98,78.72,30.36,134.65,3908.19,274.42,26.91,77
9/7/2022,204.37,3979.87,2188.542,1832.003,1870.711,1947.647,2090.32,75.18,141.33,79.263994,1718.37,21.14,1780.96,956.51,109.84,1139.95,119.986401,1254.698,762.22,595,554.68,1478.5,790.56,2344.04,477.49,265.79,184.31,389.89,59.05,194.14,1113.89,1003.06,1139.96,916.89,955.27,3011.01,2904.54,1681.71,11396.71,79.61,30.65,137.14,3979.87,283.7,24.64,74.2
9/8/2022,204.38,4006.18,2204.735,1846.906,1881.495,1965.508,2083.96,75.51,142.18,80.811741,1708.46,21.26,1800.52,957.22,109.707,1143.2,119.776632,1265.853,760.92,597.95,564.34,1504.72,792.76,2351.97,482.17,266.34,183.5,389.43,60.1,200.07,1110.33,1002.58,1137.87,920.88,954.51,3025.94,2886.46,1709.32,11424.23,82.78,30.75,139.9,4006.18,289.26,23.61,72.88
9/9/2022,204.39,4067.36,2240.48,1882.848,1916.973,1992.824,2082.85,75.81,144.03,83.955603,1716.83,21.87,1838.8,970.29,109.003,1147.76,119.534535,1289.975,768.24,612.19,569.13,1517.2,803,2398.39,489.37,268.83,188.14,391.06,61.35,205.91,1118.4,1003.57,1134.62,921.96,953.36,3087.13,2937.31,1747.24,11724.82,85.45,31.46,143.87,4067.36,299.68,22.79,73.88
9/12/2022,204.43,4110.41,2264.386,1906.086,1940.482,2011.224,2080.54,76.04,145.22,84.913271,1724.54,22.21,1876.43,979.05,108.33,1149.71,119.389319,1307.327,771.41,623.3,574.07,1526.98,807.86,2437.59,493.69,271.13,188.98,394.81,62.53,211.44,1122.99,1004.91,1131.32,921.81,954.42,3117,3035.09,1754.62,12002.49,84.64,31.56,145.05,4110.41,304.42,23.87,72.6
9/13/2022,204.43,3932.69,2167.184,1831.575,1846.925,1936.83,2070.11,74.31,140.7,84.45862,1702.17,22.06,1838.44,979.91,109.815,1144.41,118.695357,1239.144,745.9,608.02,552.45,1477,777.27,2307.27,476.21,260.72,178.33,384.19,60.67,198.41,1103.73,1003.95,1131.67,918.84,955.2,2970.47,2866.15,1637.95,11159.66,77.03,29.29,131.31,3932.69,292.13,27.27,76.04
